case_uid,model,varianta,mnozina,predikce,otisk_nasazeni,dopad_A12,dopad_A2,datum
exp1541,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1544,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1547,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1549,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1554,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1555,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1556,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1557,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1559,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1561,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,DU,DU,2026-09-09
exp1562,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1565,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1567,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1568,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1569,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,KU,2026-09-09
exp1570,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1571,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1572,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1573,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,KU,KU,2026-09-09
exp1574,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1576,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1577,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,KU,2026-09-09
exp1583,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,NEU,2026-09-09
exp1586,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1588,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1589,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1591,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1593,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1594,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1595,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1596,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,KU,2026-09-09
exp1598,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1601,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1602,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1605,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1606,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1607,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1608,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1610,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1611,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1613,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1614,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,DU,2026-09-09
exp1616,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,KU,2026-09-09
exp1617,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1618,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1619,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1622,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1623,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1624,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1626,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1627,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1628,glm-5.3,zero_shot,eval,,f98256a1719daf8a,DU,DU,2026-09-09
exp1631,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1632,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1633,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1635,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1637,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1638,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,KU,2026-09-09
exp1639,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1641,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1642,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1643,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1646,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1649,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,KU,2026-09-09
exp1651,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1652,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1653,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1654,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1656,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1658,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1659,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1660,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1661,glm-5.3,zero_shot,eval,,f98256a1719daf8a,KU,KU,2026-09-09
exp1663,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1665,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1667,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,KU,KU,2026-09-09
exp1668,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1670,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1671,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1672,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1673,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1674,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1676,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1681,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1683,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1685,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1693,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1694,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1695,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1696,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1697,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1699,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1700,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1701,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1702,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1704,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1705,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1706,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1709,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1711,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1713,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1718,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,KU,2026-09-09
exp1719,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1723,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1724,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1725,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1726,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1729,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1730,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1731,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1733,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1734,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1735,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1736,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1737,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1738,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1739,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1740,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,KU,KU,2026-09-09
exp1741,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1742,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1745,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1746,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp1747,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,DU,KU,2026-09-09
exp1752,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1753,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1754,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1756,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1759,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1761,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1762,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1768,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1769,glm-5.3,zero_shot,eval,,f98256a1719daf8a,DU,DU,2026-09-09
exp1770,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1772,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1774,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1776,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,KU,2026-09-09
exp1777,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1778,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1780,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1782,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1784,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1785,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1787,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1788,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1789,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1792,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1794,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1795,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp1796,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,KU,2026-09-09
exp1799,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1800,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,KU,2026-09-09
exp1801,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp1802,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1803,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1805,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1811,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1817,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp1818,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1819,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1822,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1824,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1826,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp1827,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1829,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp1835,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp1836,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
